sku	system_id	socket_0_avgpower	socket_0_energy	socket_1_avgpower	socket_1_energy	cpu_total_usage_iowait	cpu_cpu-total_usage_steal	cpu_total_usage_system	cpu_total_usage_user	cpu_frequency_b27jnz3_cpu_frequency_current	ipmi_sensor_3.1_value	ipmi_sensor_3.2_value	ipmi_sensor_cpu_usage_value	ipmi_sensor_pwr_consumption_value	mem_active	mem_available	mem_available_percent	mem_free	mem_total	mem_used	mem_used_percent	systemmetrics_timestamp_start	systemmetrics_timestamp_end	utc_timestamp	start_time	end_time	model_name	model_precision	batch_size	llm_temperature	max_new_tokens	input_tokens_length	workload	server_version	metrum_insights	num_replicas	requests_per_second	concurrent_requests	time_taken_for_tests	api_endpoint	completed_requests	failed_requests	p90_latency	p95_latency	p100_latency	total_transferred	total_body_sent	html_transferred	min_connect_time	mean_connect_time	max_connect_time	time_to_first_token_seconds_count_0	time_to_first_token_seconds_sum_0	total_generation_tokens_0	time_per_output_token_seconds_count_0	time_per_output_token_seconds_sum_0	total_prompt_tokens_0	time_to_first_token_seconds_count_1	time_to_first_token_seconds_sum_1	total_generation_tokens_1	time_per_output_token_seconds_count_1	time_per_output_token_seconds_sum_1	total_prompt_tokens_1	time_to_first_token_seconds_count_2	time_to_first_token_seconds_sum_2	total_generation_tokens_2	time_per_output_token_seconds_count_2	time_per_output_token_seconds_sum_2	total_prompt_tokens_2	time_to_first_token_seconds_count_3	time_to_first_token_seconds_sum_3	total_generation_tokens_3	time_per_output_token_seconds_count_3	time_per_output_token_seconds_sum_3	total_prompt_tokens_3	time_to_first_token_seconds_count_4	time_to_first_token_seconds_sum_4	total_generation_tokens_4	time_per_output_token_seconds_count_4	time_per_output_token_seconds_sum_4	total_prompt_tokens_4	time_to_first_token_seconds_count_5	time_to_first_token_seconds_sum_5	total_generation_tokens_5	time_per_output_token_seconds_count_5	time_per_output_token_seconds_sum_5	total_prompt_tokens_5	tokensinfo_completion_tokens_total	tokensinfo_prompt_tokens_total	tokensinfo_time_start	tokensinfo_time_end	model_parameter	cpu_energy_mean	ipmi_sensor_7.1_value
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	399882.0	1415969.7075965	400338.5	1437528.878179	0.0	0	0.23346714500000001	46.3646649526	2843.0978815104	85.0	84.0	85.0	1320.0	30865852416	1293355536384	79.6986114771	1260203044864	1622808117248	321957079040	19.8395038587	1727070200	1727070210	2024-09-23 05:55:54	2024-09-23 05:39:32.451688766	2024-09-23 05:55:54.242788792	google/gemma-2b	bfloat16	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	10.43	2048	981.741	/v1/chat/completions	10240	0	255292	271147	336032	12550097	4495360	11253020	5257	180656	336032	1707	65049.6671469212	326880	325173	223088.263875246	255320	1707	83487.2956178188	328930	327223	222389.538053751	254598	1707	77951.2780930996	327001	325294	221480.4303059578	255234	1706	78736.7503108978	327168	325462	222570.6513235569	254640	1707	97273.3759291172	332102	330395	225128.9467525482	254709	1706	94548.9421839714	329247	327541	223377.1318497658	255245	1971328	1529746	2024-09-23T05:39:58Z	2024-09-23T05:55:54Z	NA	344536.4240357956	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	399184.0	1416010.704863	399994.5	1437569.8898695	0.00026054560000000004	0	0.2396659612	46.0070214017	2845.7486002604	85.0	85.0	85.0	1320.0	30865854464	1293561544704	79.7113060352	1260408993792	1622808117248	321751087104	19.8268103101	1727070210	1727070220	2024-09-23 05:55:54	2024-09-23 05:39:32.451688766	2024-09-23 05:55:54.242788792	google/gemma-2b	bfloat16	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	10.43	2048	981.741	/v1/chat/completions	10240	0	255292	271147	336032	12550097	4495360	11253020	5257	180656	336032	1707	65049.6671469212	326880	325173	223088.263875246	255320	1707	83487.2956178188	328930	327223	222389.538053751	254598	1707	77951.2780930996	327001	325294	221480.4303059578	255234	1706	78736.7503108978	327168	325462	222570.6513235569	254640	1707	97273.3759291172	332102	330395	225128.9467525482	254709	1706	94548.9421839714	329247	327541	223377.1318497658	255245	1971328	1529746	2024-09-23T05:39:58Z	2024-09-23T05:55:54Z	NA	344552.6058422357	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	397718.0	1416051.5833645	401061.5	1437610.864998	0.0	0	0.42882378730000004	44.0135917051	2818.0384088542	85.0	84.0	85.0	1320.0	30865856512	1291957987328	79.6124922963	1258805272576	1622808117248	323354634240	19.925623418	1727070220	1727070230	2024-09-23 05:55:54	2024-09-23 05:39:32.451688766	2024-09-23 05:55:54.242788792	google/gemma-2b	bfloat16	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	10.43	2048	981.741	/v1/chat/completions	10240	0	255292	271147	336032	12550097	4495360	11253020	5257	180656	336032	1707	65049.6671469212	326880	325173	223088.263875246	255320	1707	83487.2956178188	328930	327223	222389.538053751	254598	1707	77951.2780930996	327001	325294	221480.4303059578	255234	1706	78736.7503108978	327168	325462	222570.6513235569	254640	1707	97273.3759291172	332102	330395	225128.9467525482	254709	1706	94548.9421839714	329247	327541	223377.1318497658	255245	1971328	1529746	2024-09-23T05:39:58Z	2024-09-23T05:55:54Z	NA	344567.9320359102	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	397795.0	1416092.252911	398492.5	1437651.653464	0.0	0	0.4964142763	42.1973045691	2816.2180703125	85.0	85.0	85.0	1350.0	30865856512	1291559415808	79.5879316896	1258406334464	1622808117248	323753201664	19.9501837724	1727070230	1727070240	2024-09-23 05:55:54	2024-09-23 05:39:32.451688766	2024-09-23 05:55:54.242788792	google/gemma-2b	bfloat16	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	10.43	2048	981.741	/v1/chat/completions	10240	0	255292	271147	336032	12550097	4495360	11253020	5257	180656	336032	1707	65049.6671469212	326880	325173	223088.263875246	255320	1707	83487.2956178188	328930	327223	222389.538053751	254598	1707	77951.2780930996	327001	325294	221480.4303059578	255234	1706	78736.7503108978	327168	325462	222570.6513235569	254640	1707	97273.3759291172	332102	330395	225128.9467525482	254709	1706	94548.9421839714	329247	327541	223377.1318497658	255245	1971328	1529746	2024-09-23T05:39:58Z	2024-09-23T05:55:54Z	NA	344582.2189462422	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	393657.5	1416132.989777	398673.5	1437692.444604	0.0	0	0.4752974136	42.7233479561	2784.74271875	84.0	85.0	85.0	1320.0	30865856512	1291557122048	79.5877903444	1258403674112	1622808117248	323755446272	19.9503220887	1727070240	1727070250	2024-09-23 05:55:54	2024-09-23 05:39:32.451688766	2024-09-23 05:55:54.242788792	google/gemma-2b	bfloat16	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	10.43	2048	981.741	/v1/chat/completions	10240	0	255292	271147	336032	12550097	4495360	11253020	5257	180656	336032	1707	65049.6671469212	326880	325173	223088.263875246	255320	1707	83487.2956178188	328930	327223	222389.538053751	254598	1707	77951.2780930996	327001	325294	221480.4303059578	255234	1706	78736.7503108978	327168	325462	222570.6513235569	254640	1707	97273.3759291172	332102	330395	225128.9467525482	254709	1706	94548.9421839714	329247	327541	223377.1318497658	255245	1971328	1529746	2024-09-23T05:39:58Z	2024-09-23T05:55:54Z	NA	344596.4034720651	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	397786.5	1416173.776827	401391.5	1437733.2646320001	0.0	0	0.4670831495	42.7033485554	2832.6651510417	85.0	84.0	85.0	1320.0	30865856512	1291678486528	79.5952690154	1258524610560	1622808117248	323634112512	19.9428453107	1727070250	1727070260	2024-09-23 05:55:54	2024-09-23 05:39:32.451688766	2024-09-23 05:55:54.242788792	google/gemma-2b	bfloat16	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	10.43	2048	981.741	/v1/chat/completions	10240	0	255292	271147	336032	12550097	4495360	11253020	5257	180656	336032	1707	65049.6671469212	326880	325173	223088.263875246	255320	1707	83487.2956178188	328930	327223	222389.538053751	254598	1707	77951.2780930996	327001	325294	221480.4303059578	255234	1706	78736.7503108978	327168	325462	222570.6513235569	254640	1707	97273.3759291172	332102	330395	225128.9467525482	254709	1706	94548.9421839714	329247	327541	223377.1318497658	255245	1971328	1529746	2024-09-23T05:39:58Z	2024-09-23T05:55:54Z	NA	344610.6073182292	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	396204.0	1416214.60208	398967.5	1437773.8888705	0.0	0	0.4585884069	42.0426989709	2824.7041171875	84.0	84.0	85.0	1350.0	30865856512	1291556155392	79.5877307776	1258402060288	1622808117248	323756351488	19.9503778695	1727070260	1727070270	2024-09-23 05:55:54	2024-09-23 05:39:32.451688766	2024-09-23 05:55:54.242788792	google/gemma-2b	bfloat16	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	10.43	2048	981.741	/v1/chat/completions	10240	0	255292	271147	336032	12550097	4495360	11253020	5257	180656	336032	1707	65049.6671469212	326880	325173	223088.263875246	255320	1707	83487.2956178188	328930	327223	222389.538053751	254598	1707	77951.2780930996	327001	325294	221480.4303059578	255234	1706	78736.7503108978	327168	325462	222570.6513235569	254640	1707	97273.3759291172	332102	330395	225128.9467525482	254709	1706	94548.9421839714	329247	327541	223377.1318497658	255245	1971328	1529746	2024-09-23T05:39:58Z	2024-09-23T05:55:54Z	NA	344624.6635831667	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	391368.0	1416255.320351	399447.0	1437814.7160255	0.0	0	0.4726037422	41.9505997002	2837.1790768229	84.0	84.0	85.0	1350.0	30865856512	1291557386240	79.5878066244	1258402975744	1622808117248	323755153408	19.9503040419	1727070270	1727070280	2024-09-23 05:55:54	2024-09-23 05:39:32.451688766	2024-09-23 05:55:54.242788792	google/gemma-2b	bfloat16	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	10.43	2048	981.741	/v1/chat/completions	10240	0	255292	271147	336032	12550097	4495360	11253020	5257	180656	336032	1707	65049.6671469212	326880	325173	223088.263875246	255320	1707	83487.2956178188	328930	327223	222389.538053751	254598	1707	77951.2780930996	327001	325294	221480.4303059578	255234	1706	78736.7503108978	327168	325462	222570.6513235569	254640	1707	97273.3759291172	332102	330395	225128.9467525482	254709	1706	94548.9421839714	329247	327541	223377.1318497658	255245	1971328	1529746	2024-09-23T05:39:58Z	2024-09-23T05:55:54Z	NA	344638.753216168	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	395133.5	1416295.9549105	398390.5	1437855.3746890002	0.0	0	0.5425436861	41.9253790294	2856.4558046875	84.0	84.0	85.0	1320.0	30865856512	1291415986176	79.579093329	1258261286912	1622808117248	323896616960	19.9590212495	1727070280	1727070290	2024-09-23 05:55:54	2024-09-23 05:39:32.451688766	2024-09-23 05:55:54.242788792	google/gemma-2b	bfloat16	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	10.43	2048	981.741	/v1/chat/completions	10240	0	255292	271147	336032	12550097	4495360	11253020	5257	180656	336032	1707	65049.6671469212	326880	325173	223088.263875246	255320	1707	83487.2956178188	328930	327223	222389.538053751	254598	1707	77951.2780930996	327001	325294	221480.4303059578	255234	1706	78736.7503108978	327168	325462	222570.6513235569	254640	1707	97273.3759291172	332102	330395	225128.9467525482	254709	1706	94548.9421839714	329247	327541	223377.1318497658	255245	1971328	1529746	2024-09-23T05:39:58Z	2024-09-23T05:55:54Z	NA	344652.7923528815	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	397552.5	1416336.685175	397251.0	1437896.1205874998	0.0	0	0.4937982493	42.1633323822	2841.2881966146	84.0	84.0	85.0	1350.0	30865856512	1291292250112	79.5714685173	1258137366528	1622808117248	324020338688	19.9666451778	1727070290	1727070300	2024-09-23 05:55:54	2024-09-23 05:39:32.451688766	2024-09-23 05:55:54.242788792	google/gemma-2b	bfloat16	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	10.43	2048	981.741	/v1/chat/completions	10240	0	255292	271147	336032	12550097	4495360	11253020	5257	180656	336032	1707	65049.6671469212	326880	325173	223088.263875246	255320	1707	83487.2956178188	328930	327223	222389.538053751	254598	1707	77951.2780930996	327001	325294	221480.4303059578	255234	1706	78736.7503108978	327168	325462	222570.6513235569	254640	1707	97273.3759291172	332102	330395	225128.9467525482	254709	1706	94548.9421839714	329247	327541	223377.1318497658	255245	1971328	1529746	2024-09-23T05:39:58Z	2024-09-23T05:55:54Z	NA	344666.938538112	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	397208.0	1416377.433493	400147.0	1437936.901665	0.0002606746	0	0.5101197369	42.4220872557	2790.722515625	84.0	84.0	85.0	1350.0	30865856512	1291459151872	79.5817532674	1258304038912	1622808117248	323853348864	19.9563550011	1727070300	1727070310	2024-09-23 05:55:54	2024-09-23 05:39:32.451688766	2024-09-23 05:55:54.242788792	google/gemma-2b	bfloat16	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	10.43	2048	981.741	/v1/chat/completions	10240	0	255292	271147	336032	12550097	4495360	11253020	5257	180656	336032	1707	65049.6671469212	326880	325173	223088.263875246	255320	1707	83487.2956178188	328930	327223	222389.538053751	254598	1707	77951.2780930996	327001	325294	221480.4303059578	255234	1706	78736.7503108978	327168	325462	222570.6513235569	254640	1707	97273.3759291172	332102	330395	225128.9467525482	254709	1706	94548.9421839714	329247	327541	223377.1318497658	255245	1971328	1529746	2024-09-23T05:39:58Z	2024-09-23T05:55:54Z	NA	344681.009019569	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	391889.5	1416418.1362305	397963.0	1437977.6209825	0.0	0	0.46537071420000004	41.7613703742	2794.9948710938	84.0	84.0	85.0	1350.0	30865856512	1291318843392	79.5731072372	1258163570688	1622808117248	323993542656	19.964993964	1727070310	1727070320	2024-09-23 05:55:54	2024-09-23 05:39:32.451688766	2024-09-23 05:55:54.242788792	google/gemma-2b	bfloat16	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	10.43	2048	981.741	/v1/chat/completions	10240	0	255292	271147	336032	12550097	4495360	11253020	5257	180656	336032	1707	65049.6671469212	326880	325173	223088.263875246	255320	1707	83487.2956178188	328930	327223	222389.538053751	254598	1707	77951.2780930996	327001	325294	221480.4303059578	255234	1706	78736.7503108978	327168	325462	222570.6513235569	254640	1707	97273.3759291172	332102	330395	225128.9467525482	254709	1706	94548.9421839714	329247	327541	223377.1318497658	255245	1971328	1529746	2024-09-23T05:39:58Z	2024-09-23T05:55:54Z	NA	344695.0870270521	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	390257.0	1416458.764276	396143.0	1438018.215328	0.0	0	0.43481641	41.5155315488	2827.7377786458	84.0	84.0	85.0	1320.0	30865856512	1291337388032	79.5742499872	1258181783552	1622808117248	323975079936	19.963856262	1727070320	1727070330	2024-09-23 05:55:54	2024-09-23 05:39:32.451688766	2024-09-23 05:55:54.242788792	google/gemma-2b	bfloat16	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	10.43	2048	981.741	/v1/chat/completions	10240	0	255292	271147	336032	12550097	4495360	11253020	5257	180656	336032	1707	65049.6671469212	326880	325173	223088.263875246	255320	1707	83487.2956178188	328930	327223	222389.538053751	254598	1707	77951.2780930996	327001	325294	221480.4303059578	255234	1706	78736.7503108978	327168	325462	222570.6513235569	254640	1707	97273.3759291172	332102	330395	225128.9467525482	254709	1706	94548.9421839714	329247	327541	223377.1318497658	255245	1971328	1529746	2024-09-23T05:39:58Z	2024-09-23T05:55:54Z	NA	344709.103923095	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	393714.0	1416499.4796945	399458.0	1438058.878199	0.0	0	0.4358342464	41.9837282722	2821.2835416667	84.0	84.0	85.0	1320.0	30865858560	1291346524160	79.5748129699	1258190616576	1622808117248	323966013440	19.9632975702	1727070330	1727070340	2024-09-23 05:55:54	2024-09-23 05:39:32.451688766	2024-09-23 05:55:54.242788792	google/gemma-2b	bfloat16	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	10.43	2048	981.741	/v1/chat/completions	10240	0	255292	271147	336032	12550097	4495360	11253020	5257	180656	336032	1707	65049.6671469212	326880	325173	223088.263875246	255320	1707	83487.2956178188	328930	327223	222389.538053751	254598	1707	77951.2780930996	327001	325294	221480.4303059578	255234	1706	78736.7503108978	327168	325462	222570.6513235569	254640	1707	97273.3759291172	332102	330395	225128.9467525482	254709	1706	94548.9421839714	329247	327541	223377.1318497658	255245	1971328	1529746	2024-09-23T05:39:58Z	2024-09-23T05:55:54Z	NA	344723.1479796211	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	378014.5	1416540.0960269999	396688.0	1438099.652506	0.0	0	0.4757055966	41.8369763795	2856.7254453125	84.0	84.0	85.0	1260.0	30865860608	1291340845056	79.5744630145	1258184677376	1622808117248	323971708928	19.9636485352	1727070340	1727070350	2024-09-23 05:55:54	2024-09-23 05:39:32.451688766	2024-09-23 05:55:54.242788792	google/gemma-2b	bfloat16	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	10.43	2048	981.741	/v1/chat/completions	10240	0	255292	271147	336032	12550097	4495360	11253020	5257	180656	336032	1707	65049.6671469212	326880	325173	223088.263875246	255320	1707	83487.2956178188	328930	327223	222389.538053751	254598	1707	77951.2780930996	327001	325294	221480.4303059578	255234	1706	78736.7503108978	327168	325462	222570.6513235569	254640	1707	97273.3759291172	332102	330395	225128.9467525482	254709	1706	94548.9421839714	329247	327541	223377.1318497658	255245	1971328	1529746	2024-09-23T05:39:58Z	2024-09-23T05:55:54Z	NA	344737.2648154791	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	399085.0	1416580.786558	395026.0	1438140.4418785	0.0	0	0.4915449344	41.8283884468	2814.2072903646	84.0	84.0	84.0	1350.0	30865860608	1291335424000	79.5741289605	1258179018752	1622808117248	323977170944	19.9639851132	1727070350	1727070360	2024-09-23 05:55:54	2024-09-23 05:39:32.451688766	2024-09-23 05:55:54.242788792	google/gemma-2b	bfloat16	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	10.43	2048	981.741	/v1/chat/completions	10240	0	255292	271147	336032	12550097	4495360	11253020	5257	180656	336032	1707	65049.6671469212	326880	325173	223088.263875246	255320	1707	83487.2956178188	328930	327223	222389.538053751	254598	1707	77951.2780930996	327001	325294	221480.4303059578	255234	1706	78736.7503108978	327168	325462	222570.6513235569	254640	1707	97273.3759291172	332102	330395	225128.9467525482	254709	1706	94548.9421839714	329247	327541	223377.1318497658	255245	1971328	1529746	2024-09-23T05:39:58Z	2024-09-23T05:55:54Z	NA	344751.3587588307	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	399377.0	1416621.475747	397067.0	1438181.1712355	0.0	0	0.45505694960000004	40.961936261700004	2855.7210716146	84.0	84.0	84.0	1350.0	30865860608	1291367641088	79.5761142283	1258211024896	1622808117248	323944994816	19.9620023694	1727070360	1727070370	2024-09-23 05:55:54	2024-09-23 05:39:32.451688766	2024-09-23 05:55:54.242788792	google/gemma-2b	bfloat16	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	10.43	2048	981.741	/v1/chat/completions	10240	0	255292	271147	336032	12550097	4495360	11253020	5257	180656	336032	1707	65049.6671469212	326880	325173	223088.263875246	255320	1707	83487.2956178188	328930	327223	222389.538053751	254598	1707	77951.2780930996	327001	325294	221480.4303059578	255234	1706	78736.7503108978	327168	325462	222570.6513235569	254640	1707	97273.3759291172	332102	330395	225128.9467525482	254709	1706	94548.9421839714	329247	327541	223377.1318497658	255245	1971328	1529746	2024-09-23T05:39:58Z	2024-09-23T05:55:54Z	NA	344765.390633582	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	393134.0	1416662.051639	398383.0	1438221.8898240002	0.0	0	0.4680612618	42.0315465551	2827.2215872396	84.0	84.0	84.0	1320.0	30865860608	1291341285376	79.5744901477	1258184384512	1622808117248	323971256320	19.9636206448	1727070370	1727070380	2024-09-23 05:55:54	2024-09-23 05:39:32.451688766	2024-09-23 05:55:54.242788792	google/gemma-2b	bfloat16	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	10.43	2048	981.741	/v1/chat/completions	10240	0	255292	271147	336032	12550097	4495360	11253020	5257	180656	336032	1707	65049.6671469212	326880	325173	223088.263875246	255320	1707	83487.2956178188	328930	327223	222389.538053751	254598	1707	77951.2780930996	327001	325294	221480.4303059578	255234	1706	78736.7503108978	327168	325462	222570.6513235569	254640	1707	97273.3759291172	332102	330395	225128.9467525482	254709	1706	94548.9421839714	329247	327541	223377.1318497658	255245	1971328	1529746	2024-09-23T05:39:58Z	2024-09-23T05:55:54Z	NA	344779.4296964753	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	401545.0	1416702.940712	401498.5	1438262.7402955	0.0002605673	0	0.36977258560000004	43.9526983383	2788.1968645833	84.0	84.0	84.0	1350.0	30865860608	1291332743168	79.5739637634	1258174394368	1622808117248	323979663360	19.9641386999	1727070380	1727070390	2024-09-23 05:55:54	2024-09-23 05:39:32.451688766	2024-09-23 05:55:54.242788792	google/gemma-2b	bfloat16	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	10.43	2048	981.741	/v1/chat/completions	10240	0	255292	271147	336032	12550097	4495360	11253020	5257	180656	336032	1707	65049.6671469212	326880	325173	223088.263875246	255320	1707	83487.2956178188	328930	327223	222389.538053751	254598	1707	77951.2780930996	327001	325294	221480.4303059578	255234	1706	78736.7503108978	327168	325462	222570.6513235569	254640	1707	97273.3759291172	332102	330395	225128.9467525482	254709	1706	94548.9421839714	329247	327541	223377.1318497658	255245	1971328	1529746	2024-09-23T05:39:58Z	2024-09-23T05:55:54Z	NA	344793.9778868125	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	399135.5	1416743.901199	400090.5	1438303.696616	0.0	0	0.2527893972	46.3289745561	2825.8624609375	85.0	83.0	84.0	1320.0	30865860608	1291324657664	79.5734655218	1258165401600	1622808117248	323987972096	19.9646506973	1727070390	1727070400	2024-09-23 05:55:54	2024-09-23 05:39:32.451688766	2024-09-23 05:55:54.242788792	google/gemma-2b	bfloat16	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	10.43	2048	981.741	/v1/chat/completions	10240	0	255292	271147	336032	12550097	4495360	11253020	5257	180656	336032	1707	65049.6671469212	326880	325173	223088.263875246	255320	1707	83487.2956178188	328930	327223	222389.538053751	254598	1707	77951.2780930996	327001	325294	221480.4303059578	255234	1706	78736.7503108978	327168	325462	222570.6513235569	254640	1707	97273.3759291172	332102	330395	225128.9467525482	254709	1706	94548.9421839714	329247	327541	223377.1318497658	255245	1971328	1529746	2024-09-23T05:39:58Z	2024-09-23T05:55:54Z	NA	344809.8017955885	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	399516.5	1416784.8443999998	396836.0	1438344.6410909998	0.0	0	0.3673437557	44.346945885	2792.7794296875	85.0	84.0	84.0	1320.0	30865860608	1291334279168	79.5740584141	1258175158272	1622808117248	323978733568	19.9640814046	1727070400	1727070410	2024-09-23 05:55:54	2024-09-23 05:39:32.451688766	2024-09-23 05:55:54.242788792	google/gemma-2b	bfloat16	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	10.43	2048	981.741	/v1/chat/completions	10240	0	255292	271147	336032	12550097	4495360	11253020	5257	180656	336032	1707	65049.6671469212	326880	325173	223088.263875246	255320	1707	83487.2956178188	328930	327223	222389.538053751	254598	1707	77951.2780930996	327001	325294	221480.4303059578	255234	1706	78736.7503108978	327168	325462	222570.6513235569	254640	1707	97273.3759291172	332102	330395	225128.9467525482	254709	1706	94548.9421839714	329247	327541	223377.1318497658	255245	1971328	1529746	2024-09-23T05:39:58Z	2024-09-23T05:55:54Z	NA	344825.541133681	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	399204.5	1416825.629657	396982.5	1438385.372212	0.0	0	0.4643873687	42.5721778505	2845.0735950521	85.0	86.0	84.0	1320.0	30865860608	1291321073664	79.5732446701	1258161514496	1622808117248	323991965696	19.9648967892	1727070410	1727070420	2024-09-23 05:55:54	2024-09-23 05:39:32.451688766	2024-09-23 05:55:54.242788792	google/gemma-2b	bfloat16	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	10.43	2048	981.741	/v1/chat/completions	10240	0	255292	271147	336032	12550097	4495360	11253020	5257	180656	336032	1707	65049.6671469212	326880	325173	223088.263875246	255320	1707	83487.2956178188	328930	327223	222389.538053751	254598	1707	77951.2780930996	327001	325294	221480.4303059578	255234	1706	78736.7503108978	327168	325462	222570.6513235569	254640	1707	97273.3759291172	332102	330395	225128.9467525482	254709	1706	94548.9421839714	329247	327541	223377.1318497658	255245	1971328	1529746	2024-09-23T05:39:58Z	2024-09-23T05:55:54Z	NA	344839.9052000169	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	389735.5	1416866.3813415	397573.0	1438426.2187339999	0.0	0	0.46298464	42.5337716545	2849.2068398438	84.0	85.0	84.0	1350.0	30865860608	1291326328832	79.5735685019	1258166355968	1622808117248	323986726912	19.9645739671	1727070420	1727070430	2024-09-23 05:55:54	2024-09-23 05:39:32.451688766	2024-09-23 05:55:54.242788792	google/gemma-2b	bfloat16	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	10.43	2048	981.741	/v1/chat/completions	10240	0	255292	271147	336032	12550097	4495360	11253020	5257	180656	336032	1707	65049.6671469212	326880	325173	223088.263875246	255320	1707	83487.2956178188	328930	327223	222389.538053751	254598	1707	77951.2780930996	327001	325294	221480.4303059578	255234	1706	78736.7503108978	327168	325462	222570.6513235569	254640	1707	97273.3759291172	332102	330395	225128.9467525482	254709	1706	94548.9421839714	329247	327541	223377.1318497658	255245	1971328	1529746	2024-09-23T05:39:58Z	2024-09-23T05:55:54Z	NA	344854.1177123282	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	390115.0	1416907.1692685	391975.5	1438466.956096	0.0	0	0.4395435422	42.146215872	2791.6858255208	84.0	84.0	84.0	1350.0	30865858560	1291330031616	79.5737966733	1258169673728	1622808117248	323983056896	19.9643478149	1727070430	1727070440	2024-09-23 05:55:54	2024-09-23 05:39:32.451688766	2024-09-23 05:55:54.242788792	google/gemma-2b	bfloat16	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	10.43	2048	981.741	/v1/chat/completions	10240	0	255292	271147	336032	12550097	4495360	11253020	5257	180656	336032	1707	65049.6671469212	326880	325173	223088.263875246	255320	1707	83487.2956178188	328930	327223	222389.538053751	254598	1707	77951.2780930996	327001	325294	221480.4303059578	255234	1706	78736.7503108978	327168	325462	222570.6513235569	254640	1707	97273.3759291172	332102	330395	225128.9467525482	254709	1706	94548.9421839714	329247	327541	223377.1318497658	255245	1971328	1529746	2024-09-23T05:39:58Z	2024-09-23T05:55:54Z	NA	344868.3296096797	
