sku	system_id	socket_0_avgpower	socket_0_energy	socket_1_avgpower	socket_1_energy	cpu_total_usage_iowait	cpu_cpu-total_usage_steal	cpu_total_usage_system	cpu_total_usage_user	cpu_frequency_2pamd17g1_cpu_frequency_current	ipmi_sensor_cpu_usage_value	ipmi_sensor_pwr_consumption_value	mem_active	mem_available	mem_available_percent	mem_free	mem_total	mem_used	mem_used_percent	systemmetrics_timestamp_start	systemmetrics_timestamp_end	utc_timestamp	start_time	end_time	model_name	model_precision	batch_size	llm_temperature	max_new_tokens	input_tokens_length	workload	server_version	metrum_insights	num_replicas	requests_per_second	concurrent_requests	time_taken_for_tests	api_endpoint	completed_requests	failed_requests	p90_latency	p95_latency	p100_latency	total_transferred	total_body_sent	html_transferred	min_connect_time	mean_connect_time	max_connect_time	time_to_first_token_seconds_count_0	time_to_first_token_seconds_sum_0	total_generation_tokens_0	time_per_output_token_seconds_count_0	time_per_output_token_seconds_sum_0	total_prompt_tokens_0	time_to_first_token_seconds_count_1	time_to_first_token_seconds_sum_1	total_generation_tokens_1	time_per_output_token_seconds_count_1	time_per_output_token_seconds_sum_1	total_prompt_tokens_1	time_to_first_token_seconds_count_2	time_to_first_token_seconds_sum_2	total_generation_tokens_2	time_per_output_token_seconds_count_2	time_per_output_token_seconds_sum_2	total_prompt_tokens_2	time_to_first_token_seconds_count_3	time_to_first_token_seconds_sum_3	total_generation_tokens_3	time_per_output_token_seconds_count_3	time_per_output_token_seconds_sum_3	total_prompt_tokens_3	time_to_first_token_seconds_count_4	time_to_first_token_seconds_sum_4	total_generation_tokens_4	time_per_output_token_seconds_count_4	time_per_output_token_seconds_sum_4	total_prompt_tokens_4	time_to_first_token_seconds_count_5	time_to_first_token_seconds_sum_5	total_generation_tokens_5	time_per_output_token_seconds_count_5	time_per_output_token_seconds_sum_5	total_prompt_tokens_5	time_to_first_token_seconds_count_6	time_to_first_token_seconds_sum_6	total_generation_tokens_6	time_per_output_token_seconds_count_6	time_per_output_token_seconds_sum_6	total_prompt_tokens_6	time_to_first_token_seconds_count_7	time_to_first_token_seconds_sum_7	total_generation_tokens_7	time_per_output_token_seconds_count_7	time_per_output_token_seconds_sum_7	total_prompt_tokens_7	tokensinfo_completion_tokens_total	tokensinfo_prompt_tokens_total	tokensinfo_time_start	tokensinfo_time_end	model_parameter	cpu_energy_mean
9755	PowerEdge R7725  SKU:0CAF ModelName:PowerEdge R7725 	474851.5	829114.637904	472898.0	822815.755288	0.00019543770000000001	0	0.0953625588	45.9843169502	3023.5400957031	0.0	156.0	511794931712	978767589376	65.8190786024	952810926080	1487057567744	502056288256	33.7617251105	1727078835	1727078845	2024-09-23 08:47:30	2024-09-23 08:04:57.685855150	2024-09-23 08:47:30.021614790	microsoft/Phi-3.5-mini-instruct	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	8	2.01	1024	2552.31	/v1/chat/completions	5120	0	661882	749073	1013950	6703964	2329600	6054609	3196	429642	1013950	640	8171.819062233	147720	147080	222486.8649222851	109449	640	7629.5295369625	147101	146461	218821.5695853233	109740	640	8071.3876559734	148356	147716	228842.4959356785	109614	651	9352.4122700691	152272	151621	236822.5315616131	110912	640	7662.4709985256	147514	146874	224102.1907126904	108351	640	7737.3881351948	149149	148509	232792.3149724007	109205	711	29999.7127611637	146252	145541	315465.4260616302	122401	783	84489.3889353275	151410	150627	353333.3018424511	140334	1189774	873042	2024-09-23T08:06:43Z	2024-09-23T08:47:30Z	NA	129951.199298916
9755	PowerEdge R7725  SKU:0CAF ModelName:PowerEdge R7725 	487116.5	829162.8342830001	479632.0	822863.147528	0.0	0	0.0910418399	46.0302138141	2952.2045195313	0.0	182.0	511846580224	978850021376	65.8246218982	952893325312	1487057567744	501973854208	33.7561816769	1727078845	1727078855	2024-09-23 08:47:30	2024-09-23 08:04:57.685855150	2024-09-23 08:47:30.021614790	microsoft/Phi-3.5-mini-instruct	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	8	2.01	1024	2552.31	/v1/chat/completions	5120	0	661882	749073	1013950	6703964	2329600	6054609	3196	429642	1013950	640	8171.819062233	147720	147080	222486.8649222851	109449	640	7629.5295369625	147101	146461	218821.5695853233	109740	640	8071.3876559734	148356	147716	228842.4959356785	109614	651	9352.4122700691	152272	151621	236822.5315616131	110912	640	7662.4709985256	147514	146874	224102.1907126904	108351	640	7737.3881351948	149149	148509	232792.3149724007	109205	711	29999.7127611637	146252	145541	315465.4260616302	122401	783	84489.3889353275	151410	150627	353333.3018424511	140334	1189774	873042	2024-09-23T08:06:43Z	2024-09-23T08:47:30Z	NA	129964.4608099062
9755	PowerEdge R7725  SKU:0CAF ModelName:PowerEdge R7725 	488838.0	829211.4132045	479112.0	822910.980434	0.0	0	0.1002418134	45.9537834911	3021.7795917969			511784876032	978962604032	65.8321927319	953005877248	1487057567744	501861263360	33.7486102923	1727078855	1727078865	2024-09-23 08:47:30	2024-09-23 08:04:57.685855150	2024-09-23 08:47:30.021614790	microsoft/Phi-3.5-mini-instruct	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	8	2.01	1024	2552.31	/v1/chat/completions	5120	0	661882	749073	1013950	6703964	2329600	6054609	3196	429642	1013950	640	8171.819062233	147720	147080	222486.8649222851	109449	640	7629.5295369625	147101	146461	218821.5695853233	109740	640	8071.3876559734	148356	147716	228842.4959356785	109614	651	9352.4122700691	152272	151621	236822.5315616131	110912	640	7662.4709985256	147514	146874	224102.1907126904	108351	640	7737.3881351948	149149	148509	232792.3149724007	109205	711	29999.7127611637	146252	145541	315465.4260616302	122401	783	84489.3889353275	151410	150627	353333.3018424511	140334	1189774	873042	2024-09-23T08:06:43Z	2024-09-23T08:47:30Z	NA	129977.8356726113
9755	PowerEdge R7725  SKU:0CAF ModelName:PowerEdge R7725 	489097.0	829260.1304135	481290.0	822959.146464	0.0	0	0.0920275295	46.0739385611	3030.3019326172	0.0	208.0	511790503936	979020613632	65.8360936973	953063852032	1487057567744	501803253760	33.744709327	1727078865	1727078875	2024-09-23 08:47:30	2024-09-23 08:04:57.685855150	2024-09-23 08:47:30.021614790	microsoft/Phi-3.5-mini-instruct	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	8	2.01	1024	2552.31	/v1/chat/completions	5120	0	661882	749073	1013950	6703964	2329600	6054609	3196	429642	1013950	640	8171.819062233	147720	147080	222486.8649222851	109449	640	7629.5295369625	147101	146461	218821.5695853233	109740	640	8071.3876559734	148356	147716	228842.4959356785	109614	651	9352.4122700691	152272	151621	236822.5315616131	110912	640	7662.4709985256	147514	146874	224102.1907126904	108351	640	7737.3881351948	149149	148509	232792.3149724007	109205	711	29999.7127611637	146252	145541	315465.4260616302	122401	783	84489.3889353275	151410	150627	353333.3018424511	140334	1189774	873042	2024-09-23T08:06:43Z	2024-09-23T08:47:30Z	NA	129991.4960655869
9755	PowerEdge R7725  SKU:0CAF ModelName:PowerEdge R7725 	478913.0	829308.6986410001	474239.0	823007.1861429999	0.0	0	0.0992615419	45.7472886625	3026.1494501953	0.0	208.0	511847962624	978952847360	65.8315366261	952996044800	1487057567744	501871011840	33.7492658473	1727078875	1727078885	2024-09-23 08:47:30	2024-09-23 08:04:57.685855150	2024-09-23 08:47:30.021614790	microsoft/Phi-3.5-mini-instruct	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	8	2.01	1024	2552.31	/v1/chat/completions	5120	0	661882	749073	1013950	6703964	2329600	6054609	3196	429642	1013950	640	8171.819062233	147720	147080	222486.8649222851	109449	640	7629.5295369625	147101	146461	218821.5695853233	109740	640	8071.3876559734	148356	147716	228842.4959356785	109614	651	9352.4122700691	152272	151621	236822.5315616131	110912	640	7662.4709985256	147514	146874	224102.1907126904	108351	640	7737.3881351948	149149	148509	232792.3149724007	109205	711	29999.7127611637	146252	145541	315465.4260616302	122401	783	84489.3889353275	151410	150627	353333.3018424511	140334	1189774	873042	2024-09-23T08:06:43Z	2024-09-23T08:47:30Z	NA	130005.0822372451
9755	PowerEdge R7725  SKU:0CAF ModelName:PowerEdge R7725 	462036.5	829355.418162	454178.0	823053.5870125	0.0	0	0.1601024563	44.2885509555	3093.9866748047			511861690368	978897121280	65.8277892204	952940265472	1487057567744	501926739968	33.7530133907	1727078885	1727078895	2024-09-23 08:47:30	2024-09-23 08:04:57.685855150	2024-09-23 08:47:30.021614790	microsoft/Phi-3.5-mini-instruct	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	8	2.01	1024	2552.31	/v1/chat/completions	5120	0	661882	749073	1013950	6703964	2329600	6054609	3196	429642	1013950	640	8171.819062233	147720	147080	222486.8649222851	109449	640	7629.5295369625	147101	146461	218821.5695853233	109740	640	8071.3876559734	148356	147716	228842.4959356785	109614	651	9352.4122700691	152272	151621	236822.5315616131	110912	640	7662.4709985256	147514	146874	224102.1907126904	108351	640	7737.3881351948	149149	148509	232792.3149724007	109205	711	29999.7127611637	146252	145541	315465.4260616302	122401	783	84489.3889353275	151410	150627	353333.3018424511	140334	1189774	873042	2024-09-23T08:06:43Z	2024-09-23T08:47:30Z	NA	130016.4735311201
9755	PowerEdge R7725  SKU:0CAF ModelName:PowerEdge R7725 	470809.0	829401.687152	431103.0	823097.257258	0.0	0	0.172421182	44.0306627105	3101.5000800781	0.0	208.0	511897456640	978854334464	65.82491194	952896905216	1487057567744	501970081792	33.7559279937	1727078895	1727078905	2024-09-23 08:47:30	2024-09-23 08:04:57.685855150	2024-09-23 08:47:30.021614790	microsoft/Phi-3.5-mini-instruct	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	8	2.01	1024	2552.31	/v1/chat/completions	5120	0	661882	749073	1013950	6703964	2329600	6054609	3196	429642	1013950	640	8171.819062233	147720	147080	222486.8649222851	109449	640	7629.5295369625	147101	146461	218821.5695853233	109740	640	8071.3876559734	148356	147716	228842.4959356785	109614	651	9352.4122700691	152272	151621	236822.5315616131	110912	640	7662.4709985256	147514	146874	224102.1907126904	108351	640	7737.3881351948	149149	148509	232792.3149724007	109205	711	29999.7127611637	146252	145541	315465.4260616302	122401	783	84489.3889353275	151410	150627	353333.3018424511	140334	1189774	873042	2024-09-23T08:06:43Z	2024-09-23T08:47:30Z	NA	130026.4443047637
9755	PowerEdge R7725  SKU:0CAF ModelName:PowerEdge R7725 	468292.0	829447.9509620001	430301.5	823140.4534499999	0.0	0	0.16716919460000002	43.5035710129	3088.3273847656	0.0	156.0	511943614464	978830022656	65.8232770464	952873117696	1487057567744	501993953280	33.757533277	1727078905	1727078915	2024-09-23 08:47:30	2024-09-23 08:04:57.685855150	2024-09-23 08:47:30.021614790	microsoft/Phi-3.5-mini-instruct	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	8	2.01	1024	2552.31	/v1/chat/completions	5120	0	661882	749073	1013950	6703964	2329600	6054609	3196	429642	1013950	640	8171.819062233	147720	147080	222486.8649222851	109449	640	7629.5295369625	147101	146461	218821.5695853233	109740	640	8071.3876559734	148356	147716	228842.4959356785	109614	651	9352.4122700691	152272	151621	236822.5315616131	110912	640	7662.4709985256	147514	146874	224102.1907126904	108351	640	7737.3881351948	149149	148509	232792.3149724007	109205	711	29999.7127611637	146252	145541	315465.4260616302	122401	783	84489.3889353275	151410	150627	353333.3018424511	140334	1189774	873042	2024-09-23T08:06:43Z	2024-09-23T08:47:30Z	NA	130036.2532081406
9755	PowerEdge R7725  SKU:0CAF ModelName:PowerEdge R7725 	465740.0	829494.3018105	430510.0	823183.9857605	0.0	0	0.1769182374	43.9359486001	3114.8107587891			511959490560	978884476928	65.826938927	952927492096	1487057567744	501939513344	33.7538723605	1727078915	1727078925	2024-09-23 08:47:30	2024-09-23 08:04:57.685855150	2024-09-23 08:47:30.021614790	microsoft/Phi-3.5-mini-instruct	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	8	2.01	1024	2552.31	/v1/chat/completions	5120	0	661882	749073	1013950	6703964	2329600	6054609	3196	429642	1013950	640	8171.819062233	147720	147080	222486.8649222851	109449	640	7629.5295369625	147101	146461	218821.5695853233	109740	640	8071.3876559734	148356	147716	228842.4959356785	109614	651	9352.4122700691	152272	151621	236822.5315616131	110912	640	7662.4709985256	147514	146874	224102.1907126904	108351	640	7737.3881351948	149149	148509	232792.3149724007	109205	711	29999.7127611637	146252	145541	315465.4260616302	122401	783	84489.3889353275	151410	150627	353333.3018424511	140334	1189774	873042	2024-09-23T08:06:43Z	2024-09-23T08:47:30Z	NA	130046.1774357295
9755	PowerEdge R7725  SKU:0CAF ModelName:PowerEdge R7725 	461032.0	829540.8075215	431878.5	823227.231165	0.0	0	0.1774015843	43.883492081200004	3101.21396875	0.0	156.0	511902412800	978922092544	65.8294684603	952965046272	1487057567744	501901895680	33.7513426895	1727078925	1727078935	2024-09-23 08:47:30	2024-09-23 08:04:57.685855150	2024-09-23 08:47:30.021614790	microsoft/Phi-3.5-mini-instruct	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	8	2.01	1024	2552.31	/v1/chat/completions	5120	0	661882	749073	1013950	6703964	2329600	6054609	3196	429642	1013950	640	8171.819062233	147720	147080	222486.8649222851	109449	640	7629.5295369625	147101	146461	218821.5695853233	109740	640	8071.3876559734	148356	147716	228842.4959356785	109614	651	9352.4122700691	152272	151621	236822.5315616131	110912	640	7662.4709985256	147514	146874	224102.1907126904	108351	640	7737.3881351948	149149	148509	232792.3149724007	109205	711	29999.7127611637	146252	145541	315465.4260616302	122401	783	84489.3889353275	151410	150627	353333.3018424511	140334	1189774	873042	2024-09-23T08:06:43Z	2024-09-23T08:47:30Z	NA	130056.1092595654
9755	PowerEdge R7725  SKU:0CAF ModelName:PowerEdge R7725 	456089.5	829587.2487965	430762.5	823270.523269	0.0001954813	0	0.1780844806	44.017358652	3124.5445556641	0.0	156.0	511905431552	978958229504	65.8318985585	953001134080	1487057567744	501865814016	33.7489163098	1727078935	1727078945	2024-09-23 08:47:30	2024-09-23 08:04:57.685855150	2024-09-23 08:47:30.021614790	microsoft/Phi-3.5-mini-instruct	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	8	2.01	1024	2552.31	/v1/chat/completions	5120	0	661882	749073	1013950	6703964	2329600	6054609	3196	429642	1013950	640	8171.819062233	147720	147080	222486.8649222851	109449	640	7629.5295369625	147101	146461	218821.5695853233	109740	640	8071.3876559734	148356	147716	228842.4959356785	109614	651	9352.4122700691	152272	151621	236822.5315616131	110912	640	7662.4709985256	147514	146874	224102.1907126904	108351	640	7737.3881351948	149149	148509	232792.3149724007	109205	711	29999.7127611637	146252	145541	315465.4260616302	122401	783	84489.3889353275	151410	150627	353333.3018424511	140334	1189774	873042	2024-09-23T08:06:43Z	2024-09-23T08:47:30Z	NA	130066.1535188584
9755	PowerEdge R7725  SKU:0CAF ModelName:PowerEdge R7725 	454475.5	829633.3222175001	426734.0	823313.5160685	0.0	0	0.17520052500000002	43.9692633582	3097.4391523438			511942375424	978924482560	65.8296291814	952967356416	1487057567744	501899573248	33.7511865132	1727078945	1727078955	2024-09-23 08:47:30	2024-09-23 08:04:57.685855150	2024-09-23 08:47:30.021614790	microsoft/Phi-3.5-mini-instruct	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	8	2.01	1024	2552.31	/v1/chat/completions	5120	0	661882	749073	1013950	6703964	2329600	6054609	3196	429642	1013950	640	8171.819062233	147720	147080	222486.8649222851	109449	640	7629.5295369625	147101	146461	218821.5695853233	109740	640	8071.3876559734	148356	147716	228842.4959356785	109614	651	9352.4122700691	152272	151621	236822.5315616131	110912	640	7662.4709985256	147514	146874	224102.1907126904	108351	640	7737.3881351948	149149	148509	232792.3149724007	109205	711	29999.7127611637	146252	145541	315465.4260616302	122401	783	84489.3889353275	151410	150627	353333.3018424511	140334	1189774	873042	2024-09-23T08:06:43Z	2024-09-23T08:47:30Z	NA	130076.1243898301
9755	PowerEdge R7725  SKU:0CAF ModelName:PowerEdge R7725 	464328.5	829679.436393	439647.5	823356.3080279999	0.0	0	0.1634388863	44.0573653661	3130.944381836	0.0	156.0	511973312512	978905178112	65.8283310173	952947996672	1487057567744	501918877696	33.752484677300004	1727078955	1727078965	2024-09-23 08:47:30	2024-09-23 08:04:57.685855150	2024-09-23 08:47:30.021614790	microsoft/Phi-3.5-mini-instruct	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	8	2.01	1024	2552.31	/v1/chat/completions	5120	0	661882	749073	1013950	6703964	2329600	6054609	3196	429642	1013950	640	8171.819062233	147720	147080	222486.8649222851	109449	640	7629.5295369625	147101	146461	218821.5695853233	109740	640	8071.3876559734	148356	147716	228842.4959356785	109614	651	9352.4122700691	152272	151621	236822.5315616131	110912	640	7662.4709985256	147514	146874	224102.1907126904	108351	640	7737.3881351948	149149	148509	232792.3149724007	109205	711	29999.7127611637	146252	145541	315465.4260616302	122401	783	84489.3889353275	151410	150627	353333.3018424511	140334	1189774	873042	2024-09-23T08:06:43Z	2024-09-23T08:47:30Z	NA	130086.0797438164
9755	PowerEdge R7725  SKU:0CAF ModelName:PowerEdge R7725 	461955.5	829725.4447999999	431679.0	823399.6365495	0.0	0	0.1628542016	43.8542112557	3098.0002041016	0.0	130.0	511986839552	978916069376	65.8290634209	952958953472	1487057567744	501908115456	33.7517609501	1727078965	1727078975	2024-09-23 08:47:30	2024-09-23 08:04:57.685855150	2024-09-23 08:47:30.021614790	microsoft/Phi-3.5-mini-instruct	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	8	2.01	1024	2552.31	/v1/chat/completions	5120	0	661882	749073	1013950	6703964	2329600	6054609	3196	429642	1013950	640	8171.819062233	147720	147080	222486.8649222851	109449	640	7629.5295369625	147101	146461	218821.5695853233	109740	640	8071.3876559734	148356	147716	228842.4959356785	109614	651	9352.4122700691	152272	151621	236822.5315616131	110912	640	7662.4709985256	147514	146874	224102.1907126904	108351	640	7737.3881351948	149149	148509	232792.3149724007	109205	711	29999.7127611637	146252	145541	315465.4260616302	122401	783	84489.3889353275	151410	150627	353333.3018424511	140334	1189774	873042	2024-09-23T08:06:43Z	2024-09-23T08:47:30Z	NA	130096.1615996396
9755	PowerEdge R7725  SKU:0CAF ModelName:PowerEdge R7725 	459958.0	829771.37482	435519.5	823442.866959	0.0	0	0.1706146433	44.0581017935	3088.2138271485			511933489152	978894436352	65.8276086673	952937275392	1487057567744	501929803776	33.7532194223	1727078975	1727078985	2024-09-23 08:47:30	2024-09-23 08:04:57.685855150	2024-09-23 08:47:30.021614790	microsoft/Phi-3.5-mini-instruct	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	8	2.01	1024	2552.31	/v1/chat/completions	5120	0	661882	749073	1013950	6703964	2329600	6054609	3196	429642	1013950	640	8171.819062233	147720	147080	222486.8649222851	109449	640	7629.5295369625	147101	146461	218821.5695853233	109740	640	8071.3876559734	148356	147716	228842.4959356785	109614	651	9352.4122700691	152272	151621	236822.5315616131	110912	640	7662.4709985256	147514	146874	224102.1907126904	108351	640	7737.3881351948	149149	148509	232792.3149724007	109205	711	29999.7127611637	146252	145541	315465.4260616302	122401	783	84489.3889353275	151410	150627	353333.3018424511	140334	1189774	873042	2024-09-23T08:06:43Z	2024-09-23T08:47:30Z	NA	130106.1674925908
9755	PowerEdge R7725  SKU:0CAF ModelName:PowerEdge R7725 	465557.5	829817.4338895	415029.0	823485.9892810001	0.0	0	0.1720440417	43.7986022633	3121.5532324219	0.0	130.0	511961155584	978895726592	65.8276954319	952938518528	1487057567744	501928521728	33.7531332085	1727078985	1727078995	2024-09-23 08:47:30	2024-09-23 08:04:57.685855150	2024-09-23 08:47:30.021614790	microsoft/Phi-3.5-mini-instruct	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	8	2.01	1024	2552.31	/v1/chat/completions	5120	0	661882	749073	1013950	6703964	2329600	6054609	3196	429642	1013950	640	8171.819062233	147720	147080	222486.8649222851	109449	640	7629.5295369625	147101	146461	218821.5695853233	109740	640	8071.3876559734	148356	147716	228842.4959356785	109614	651	9352.4122700691	152272	151621	236822.5315616131	110912	640	7662.4709985256	147514	146874	224102.1907126904	108351	640	7737.3881351948	149149	148509	232792.3149724007	109205	711	29999.7127611637	146252	145541	315465.4260616302	122401	783	84489.3889353275	151410	150627	353333.3018424511	140334	1189774	873042	2024-09-23T08:06:43Z	2024-09-23T08:47:30Z	NA	130116.1708724053
9755	PowerEdge R7725  SKU:0CAF ModelName:PowerEdge R7725 	458032.5	829863.149775	438438.0	823529.2592905	0.0	0	0.1702870205	43.9631281737	3097.2015136719	0.0	130.0	511970973696	978902618112	65.8281588652	952945346560	1487057567744	501921660928	33.752671841	1727078995	1727079005	2024-09-23 08:47:30	2024-09-23 08:04:57.685855150	2024-09-23 08:47:30.021614790	microsoft/Phi-3.5-mini-instruct	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	8	2.01	1024	2552.31	/v1/chat/completions	5120	0	661882	749073	1013950	6703964	2329600	6054609	3196	429642	1013950	640	8171.819062233	147720	147080	222486.8649222851	109449	640	7629.5295369625	147101	146461	218821.5695853233	109740	640	8071.3876559734	148356	147716	228842.4959356785	109614	651	9352.4122700691	152272	151621	236822.5315616131	110912	640	7662.4709985256	147514	146874	224102.1907126904	108351	640	7737.3881351948	149149	148509	232792.3149724007	109205	711	29999.7127611637	146252	145541	315465.4260616302	122401	783	84489.3889353275	151410	150627	353333.3018424511	140334	1189774	873042	2024-09-23T08:06:43Z	2024-09-23T08:47:30Z	NA	130126.1396676289
9755	PowerEdge R7725  SKU:0CAF ModelName:PowerEdge R7725 	443748.0	829908.5806730001	435960.0	823572.4729705	0.0	0	0.1697278107	43.8952701814	3076.285631836			511976896512	978890395648	65.8273369425	952933048320	1487057567744	501933891584	33.7534943146	1727079005	1727079015	2024-09-23 08:47:30	2024-09-23 08:04:57.685855150	2024-09-23 08:47:30.021614790	microsoft/Phi-3.5-mini-instruct	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	8	2.01	1024	2552.31	/v1/chat/completions	5120	0	661882	749073	1013950	6703964	2329600	6054609	3196	429642	1013950	640	8171.819062233	147720	147080	222486.8649222851	109449	640	7629.5295369625	147101	146461	218821.5695853233	109740	640	8071.3876559734	148356	147716	228842.4959356785	109614	651	9352.4122700691	152272	151621	236822.5315616131	110912	640	7662.4709985256	147514	146874	224102.1907126904	108351	640	7737.3881351948	149149	148509	232792.3149724007	109205	711	29999.7127611637	146252	145541	315465.4260616302	122401	783	84489.3889353275	151410	150627	353333.3018424511	140334	1189774	873042	2024-09-23T08:06:43Z	2024-09-23T08:47:30Z	NA	130136.0342945557
9755	PowerEdge R7725  SKU:0CAF ModelName:PowerEdge R7725 	462614.5	829953.9193345	442171.0	823615.935972	0.0	0	0.1708382362	44.0015999876	3070.1815019531	0.0	104.0	511990970368	978852358144	65.8247790386	952894935040	1487057567744	501971927040	33.7560520809	1727079015	1727079025	2024-09-23 08:47:30	2024-09-23 08:04:57.685855150	2024-09-23 08:47:30.021614790	microsoft/Phi-3.5-mini-instruct	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	8	2.01	1024	2552.31	/v1/chat/completions	5120	0	661882	749073	1013950	6703964	2329600	6054609	3196	429642	1013950	640	8171.819062233	147720	147080	222486.8649222851	109449	640	7629.5295369625	147101	146461	218821.5695853233	109740	640	8071.3876559734	148356	147716	228842.4959356785	109614	651	9352.4122700691	152272	151621	236822.5315616131	110912	640	7662.4709985256	147514	146874	224102.1907126904	108351	640	7737.3881351948	149149	148509	232792.3149724007	109205	711	29999.7127611637	146252	145541	315465.4260616302	122401	783	84489.3889353275	151410	150627	353333.3018424511	140334	1189774	873042	2024-09-23T08:06:43Z	2024-09-23T08:47:30Z	NA	130145.9594587744
9755	PowerEdge R7725  SKU:0CAF ModelName:PowerEdge R7725 	449353.0	829998.964935	420308.5	823659.262413	0.0001954522	0	0.171809134	43.9467178075	3061.2308671875	0.0	130.0	512028962816	978769100800	65.8191802409	952811579392	1487057567744	502055170048	33.7616499144	1727079025	1727079035	2024-09-23 08:47:30	2024-09-23 08:04:57.685855150	2024-09-23 08:47:30.021614790	microsoft/Phi-3.5-mini-instruct	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	8	2.01	1024	2552.31	/v1/chat/completions	5120	0	661882	749073	1013950	6703964	2329600	6054609	3196	429642	1013950	640	8171.819062233	147720	147080	222486.8649222851	109449	640	7629.5295369625	147101	146461	218821.5695853233	109740	640	8071.3876559734	148356	147716	228842.4959356785	109614	651	9352.4122700691	152272	151621	236822.5315616131	110912	640	7662.4709985256	147514	146874	224102.1907126904	108351	640	7737.3881351948	149149	148509	232792.3149724007	109205	711	29999.7127611637	146252	145541	315465.4260616302	122401	783	84489.3889353275	151410	150627	353333.3018424511	140334	1189774	873042	2024-09-23T08:06:43Z	2024-09-23T08:47:30Z	NA	130155.8306626621
9755	PowerEdge R7725  SKU:0CAF ModelName:PowerEdge R7725 	431268.0	830043.543943	434587.5	823702.2241925	0.00019554780000000002	0	0.1609072359	43.508609739	3079.6460410156			511965036544	978773141504	65.8194519657	952815560704	1487057567744	502051135488	33.7613786028	1727079035	1727079045	2024-09-23 08:47:30	2024-09-23 08:04:57.685855150	2024-09-23 08:47:30.021614790	microsoft/Phi-3.5-mini-instruct	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	8	2.01	1024	2552.31	/v1/chat/completions	5120	0	661882	749073	1013950	6703964	2329600	6054609	3196	429642	1013950	640	8171.819062233	147720	147080	222486.8649222851	109449	640	7629.5295369625	147101	146461	218821.5695853233	109740	640	8071.3876559734	148356	147716	228842.4959356785	109614	651	9352.4122700691	152272	151621	236822.5315616131	110912	640	7662.4709985256	147514	146874	224102.1907126904	108351	640	7737.3881351948	149149	148509	232792.3149724007	109205	711	29999.7127611637	146252	145541	315465.4260616302	122401	783	84489.3889353275	151410	150627	353333.3018424511	140334	1189774	873042	2024-09-23T08:06:43Z	2024-09-23T08:47:30Z	NA	130165.5478522578
9755	PowerEdge R7725  SKU:0CAF ModelName:PowerEdge R7725 	443821.5	830088.215672	438212.0	823745.358921	0.0	0	0.1745975289	43.9550821441	3061.4929804688	0.0	104.0	511950548992	978854309888	65.8249102873	952896679936	1487057567744	501969983488	33.755921383	1727079045	1727079055	2024-09-23 08:47:30	2024-09-23 08:04:57.685855150	2024-09-23 08:47:30.021614790	microsoft/Phi-3.5-mini-instruct	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	8	2.01	1024	2552.31	/v1/chat/completions	5120	0	661882	749073	1013950	6703964	2329600	6054609	3196	429642	1013950	640	8171.819062233	147720	147080	222486.8649222851	109449	640	7629.5295369625	147101	146461	218821.5695853233	109740	640	8071.3876559734	148356	147716	228842.4959356785	109614	651	9352.4122700691	152272	151621	236822.5315616131	110912	640	7662.4709985256	147514	146874	224102.1907126904	108351	640	7737.3881351948	149149	148509	232792.3149724007	109205	711	29999.7127611637	146252	145541	315465.4260616302	122401	783	84489.3889353275	151410	150627	353333.3018424511	140334	1189774	873042	2024-09-23T08:06:43Z	2024-09-23T08:47:30Z	NA	130175.2779044756
